Date,rolling_return,rolling_volatility,vix_level,regime
2026-02-13,-0.0007248011173545658,0.008981962356870633,-0.0105667299029396,normal
2026-02-17,-0.0006022340942735459,0.008997050874008292,-0.0150485174855257,normal
2026-02-18,0.0006674931189845542,0.007770777333933638,-0.0330211949759555,normal
2026-02-19,-4.1432538141025745e-05,0.007362603886900004,0.0310906563155255,normal
2026-02-20,5.8999190328739215e-05,0.007451362406418953,-0.0563519236502373,normal
2026-02-23,-0.0004697055572020157,0.007795848162985342,0.1005762211077649,normal
2026-02-24,-0.0003601902637127558,0.0078926690807495,-0.0694907651554553,normal
2026-02-25,-0.00013748605301792081,0.00808226889336865,-0.082864398726613,normal
2026-02-26,-0.0004101763774164808,0.008172461999296072,0.0390406493963502,normal
2026-02-27,-0.0005510544178943558,0.00822514158126539,0.066022625066739,normal
2026-03-02,-0.0003734964657576358,0.008208201452649522,0.0795568920014293,normal
2026-03-03,-0.0010627814964441907,0.008313890957230473,0.0993469733073504,crisis
2026-03-04,-0.00028724625725493584,0.008311432846323633,-0.1026728938322962,normal
2026-03-05,-0.0003238275156297708,0.008334122855603636,0.122931462334012,normal
2026-03-06,-0.0003547237063615058,0.008382600308399471,0.2416842008891859,normal
2026-03-09,-0.0008759580477571208,0.007366164354363521,-0.1353000950181722,normal
2026-03-10,-0.0011974059981759958,0.007243691949820545,-0.0223529292087928,normal
2026-03-11,-0.0011283061229978106,0.007235822200370313,-0.0280786503959297,normal
2026-03-12,-0.0018760006257451708,0.007881986613623602,0.1262897825465081,crisis
2026-03-13,-0.0013865623894004258,0.007275387972962037,-0.0036643597696923,normal
2026-03-16,-0.0009129433585170408,0.007713788852309044,-0.1353438849905974,normal
2026-03-17,-0.0008620889385545308,0.00773464570798029,-0.0484899778200751,normal
2026-03-18,-0.0018116591349913857,0.008127980001299768,0.1215913818198901,crisis
2026-03-19,-0.0018030044622301161,0.008127146550385649,-0.0410522391543018,normal
2026-03-20,-0.002881386485311471,0.008294395871755338,0.1130507598120842,crisis
2026-03-23,-0.001845819787520851,0.008617696781332033,-0.0235250579522724,normal
2026-03-24,-0.0023770849216539205,0.008349590755831703,0.0305927784351585,crisis
2026-03-25,-0.0025203644214636905,0.008177032911743697,-0.0601113466928416,normal
2026-03-26,-0.003135577809789576,0.008852308009453731,0.0833004586145631,crisis
2026-03-27,-0.0037480748230296055,0.009381638067803367,0.1315597169366786,crisis
2026-03-30,-0.003943676881305395,0.009327527267078193,-0.0141706485513795,normal
2026-03-31,-0.0020495636722198756,0.011803973008550489,-0.1751061909008566,normal
2026-04-01,-0.002025605900729606,0.011823894640920126,-0.0281187756226795,normal
2026-04-02,-0.0017018048370053608,0.011810227788497211,-0.0273023655785608,normal
2026-04-06,-0.0008101082160316408,0.011574679804481219,0.0125680446800595,normal
2026-04-07,-0.0012261057613911555,0.011360146092486105,0.0666115269039928,crisis
2026-04-08,0.00012772831579357935,0.012830599195311721,-0.1838634462711076,normal
2026-04-09,0.0004789410207738494,0.012886767627651525,-0.0736692527073652,normal
2026-04-10,0.0012050994385145494,0.012355915898382972,-0.0133401863486486,bull
2026-04-13,0.0019767248027824495,0.01238646096429065,-0.0057201614987734,bull
2026-04-14,0.002077125534826799,0.012464320475591132,-0.0397489642010031,bull
2026-04-15,0.002340147534679984,0.01253193309442861,-0.0103486126220763,bull
2026-04-16,0.003160695385166204,0.01193181871416819,-0.0126582026015731,bull
2026-04-17,0.0038881966659369944,0.012014085833465868,-0.0256410801631814,bull
2026-04-20,0.00450500208191692,0.011326196233831333,0.0795195270822781,normal
2026-04-21,0.003652653661923219,0.01149152351264869,0.0333862815446592,normal
2026-04-22,0.00432683099144007,0.011454111961474316,-0.0297435858310797,bull
2026-04-23,0.0038541568465795192,0.011594191241606327,0.0206130754796927,normal
2026-04-24,0.005134558952487664,0.010425206305136629,-0.0310720040426705,bull
2026-04-27,0.006073293453089159,0.009080896603882338,-0.0368786029114032,bull
2026-04-28,0.005997169135841084,0.00916993603336418,-0.0105438695466713,bull
2026-04-29,0.004536045796195604,0.007471182927368851,0.0549635191491706,normal
2026-04-30,0.00465680397841131,0.007541386223371764,-0.1020733721853804,bull
2026-05-01,0.0047502359484252995,0.007503881062429608,0.0059206859137612,normal
2026-05-04,0.004330727097506305,0.007736193181420977,0.0765156657988361,normal
2026-05-05,0.0047098326864634795,0.00772126346421179,-0.0497540573652018,bull
2026-05-06,0.004131326926797975,0.006405300924647427,0.000575387190145,normal
2026-05-07,0.003689567110377244,0.006588456575701245,-0.0178263068903218,bull
2026-05-08,0.004135459786166829,0.006580232699772744,0.0064403167940818,normal
2026-05-11,0.00376071917672082,0.006454528403441678,0.0692262123175218,normal
2026-05-12,0.003075728139529719,0.006236731719550537,-0.0212186837571199,bull
2026-05-13,0.0029609207980167843,0.006164137303269739,-0.0066703131412717,bull
2026-05-14,0.0032327680303227044,0.0062599030742806865,-0.0341354550477867,bull
2026-05-15,0.0020270161791752796,0.006766880476670051,0.0677867937878782,normal
